otsikko,teksti,tahdet,url,kieli,tunne
Kärsii logitechin huonoista näppämiistä,"Ihan kelpo pystyhiiri joka itsellä helpotti työskentelyä ja painetta ranteessa. Harmillisesti hiiren painikkeiden sensorit alkoivat vajaan parin vuoden käytön jälkeen lakata toimimasta satunnaisesti, tai hiiri alkoi tulkita painikkeen pohjassa pitämistä kaksoisnäpäytyksenä. Omassa työskentelyssäni tämä teki hiirestä käytännössä käyttökelvottoman. Ilmeisesti tällaista tyyppivikaa on esiintynyt yleisestikin Logitechin hiirissä.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,neutraali
Ei oikein istu käteen,"Olen jo pidempään haaveillut langattomasta pystyhiirestä. Kokeilin tätä muutaman päivän, ja vaikka asento on ranteelle parempi, hiirtä joutuu puristamaan peukalolla että se pysyy kädessä. Hiirtä ei siis ole muotoiltu riittävästi isokätiselle. Ojasta allikkoon. Hiiri on myös aika kevyt ja heppoinen, mutta en tiedä onko se varsinaisesti huono asia.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,neutraali
Hyvä hiiri jos on seisaaltaan töitä tekevä,"Hiiri toimisi hyvin jos seisoisi työpöydän takana, mutta tämä ei laiskemmalle tyypille oikein toimi kun hiiri on todella korkea ja aiheuttaa sen että hiiri ""keikkuu"" pöydällä kun sitä liikuttaa eli en istumatyöhön sitä voi suositella.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,neutraali
"Toimiva ja tarkka hiiri, mutta huom!","Hiiri on hyvin tarkka verrattuna ""perushiireen"", ja on hienoa ettei tarvitse vaihtaa pattereita. Myös rakenne vaikuttaa laadukkalta. Itselleni pystyhiiren käyttö on kuitenkin paljon epämukavampaa kuin tavallisen hiiren. Ranne on nyt väsynyt/kipeä lähes jokaisen työpäivän jälkeen (käytän hiirtä vähintään 8h päivässä), joten menee luultavasti vaihtoon tulevaisuudessa.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,neutraali
Liian iso pystyhiiri pienikätiselle,"Hyvin lyhyellä kokeilulla huomaan välittömästi, että hiiri on tarkoitettu vain suurikätisille. Yletän itse peukalon kauimmaiseen pikapainikkeeseen kunnolla vain nostamalla otetta, jolloin hiirtä tulee puristaa otteen pysymiseksi. Toki ilman peukalonappiakin pärjää. Rullaan ei myöskään tunnu yltävän kunnolla ilman kurkottelua. Varmasti toimisi paremmin jos käsi olisi suurempi. Hiiri tuntuu kuitenkin laadukkaalta ja pelittää kuten pitää.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,neutraali
"Hyvä ergonominen hiiri, mutta softa ihan kökkö","Toimii aikansa ihan hyvin kuin mikä vain hiiri. Mutta ajan kanssa tulee softaongelmia mitä logitech ei ole vieläkään saanut korjattua. Kannattaa selata Logitechin tukisivuja kyseisestä hiirestä.Esim. Rulla ei toimi rullaamiseen eikä sen rullan painikekaan toimi. Tämä korjaantuu hetkellisesti avaamalla logitechin options ohjelma, mutta vain hetkeksi ja se sama ongelma palaa uudelleen. Turhauttavaa.muuten niin hyvä hiiri. ranteeseen ei tule kramppia tämän kanssa niin helposti ja käsi ei puudu.",1,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,negatiivinen
,"[Tämä arvostelu kerättiin osana kampanjaa.] Odotin tuotteen olevan vaivaton käyttää ja ergonominen, mitä se toisaalta olikin, mutta muutaman päivän työkäytössä en kokenut sitä vielä kätevämmäksi ja kevyemmäksi käyttää kuin perinteistä hiirtä. Aion antaa nivelvaivaisen perheenjäseneni testata tuotetta; uskon, että tälle on käyttäjänsä, mutta en ole varma, millaiselle käyttäjälle tämä tuote sopii parhaiten. Hiiri on kuitenkin toimiva ja tyylikäs, joten ei moitittavaakaan.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=1,fi,neutraali
,"[Tämä arvostelu kerättiin osana kampanjaa.] Hiiren ulkonäkö on mieleinen ja smooth, moderni suunnittelu. Hinta on kallis, koska muotoilu on hankalasti käytettävissä. Testasin tuotetta 3 viikkoa. Peukalonappia painaessa kämmen painaa väkisin muita nappeja eikä ole helposti käytettävissä. Käden asento sinänsä on ergonominen, muttei käytettävä viitenä.",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=2,fi,neutraali
Yksinkertainen pystyhiiri,"Ostin hiiren saatuani hiirikäsivaivoja mahdollisesti liian pienen hiiren vuoksi. Teen työkseni 3d-mallintamista, jossa hiirellä on suuri merkitys.Hiiren saatuani se toimi noin tunnin, jonka jälkeen hiiren keskinappi aktivoi oikeanpuoleisen painikkeen ja teki käytöstä mahdotonta. Onneksi takuuseen tuli uusi hiiri, joka on nyt toiminut.Viikon käytön jälkeen tuote tuntuu olevan käytössä mukava, mutta kaipaan aiemmin käyttämässäni Logitech M705-hiiressä ollutta rullan vapaata pyöritystä, joka työssäni olisi hyödyksi.Plussat:KäyttömukavuusTukeva rakenneSopii suuremmille käsille hyvinAnatomisesti oikea asentoMiinukset:Rulla on tavallinen, naksuttavaHintava",3,https://www.verkkokauppa.com/fi/product/492897/Logitech-MX-Vertical-hiiri/reviews?page=2,fi,neutraali
Äänekäs ja heikkolaatuinen varsi+suulake,Melko äänekäs kaveri. Teleskoopin säätö ei pidä ja suulake alkoi vinkumaan erittäin ärsyttävästi heti takuu ajan umpeuduttua. imurointi tällä oli täyttä tuskaa.  Ei jatkoon! Seuraavaksi testaukseen Miele.,2,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=1,fi,negatiivinen
Imurin arvostelu,"Imuri on helppo käyttää, kulkee hyvin ja vaivattomasti. Imu teho saisi olla parempi.  Lattialta matolle siirryttäessä smart toiminto ei ole niin kätevä kuin toivoisi, lakkaa hetkeksi imemästä kokonaan. Odotukset olivat itsellä korkeammat aiempien arvioiden perusteella tälle tuotteelle.",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=1,fi,neutraali
"Hiljainen imuri, mutta hajosi nopeasti","Imuteho alkoi heiketä pian ja 2.5v käytön jälkeen (eli juuri kun takuu oli päättyny) imuri sammuilee itsekseen melkein heti, kun sen on käynnistänyt. Uuden ostoon siis joutui näin äkkiä.",2,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=1,fi,negatiivinen
Ei kestä käyttöä,"Plussat: hiljainen ääni ja hyvä imuteho. Rullaa kevyesti mattojen ja kynnysten yli. Miinukset: tehonsäätö hankalaa, kun säädintä täytyy vääntää kädellä. Tehoa täytyy laittaa mattoa imuroidessa pienemmälle, että homma onnistuu.Ei näemmä kestä käytössä: tehonsäätö lakkasi toimimasta kahden vuoden jälkeen heti takuun umpeuduttua, ja kolmen vuoden jälkeen koko laite ei enää edes käynnisty.",2,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=1,fi,negatiivinen
Viimeinen Electrolux tähän taloon,"PlussatHiljainen ja tehokasSuulake sekä automaattinen tehonsäätö toimii. Ei tarvitse vaihtaa lattian ja maton välillä.Ihan kaikki osat eivät hajonneet ennen imuriaMiinuksetHajosi alle 2v aikana normaalikäytössäVirtanappi toimi uudesta asti joka kolmannella painalluksellaJohto ei pysy ulkona vaan kelautuu itsestään sisäänVarren teleskooppi ei pysy lukossaYhteenveto: Idea hyvä, mutta osien laatu surkeaa.",2,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=1,fi,negatiivinen
Takuu takuulla tarkkaan laskettu,"Liekä imurissa laskin takuuajalle, sillä imuteho laskee samaan tahtiin takuuajan kanssa jatakuuajan loppupuolella imuri sammuu parin sekunnin kuluttua käynnistyksestä.Mallinumeron syöttäminen electroluxin (huolto) sivulla antaa ilmoituksen ""Valitettavasti tälle tuotteelle ei ole saatavilla huoltoa.""",1,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,negatiivinen
Jahas,"Toinen pussi vasta vaihdettu ja imuri sammuilee kokoajan, yleensä heti käynnistämisen jälkeen.Vähäisellä käytöllä ollut, niin takuu kerkesi mennä juuri umpeen.  Imuripusseja jäi 10/12 mutta en uskalla samaa merkkiä enään ostaa.",1,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,negatiivinen
Lunastamattomia lupauksia,Hiljainen. Smart toiminto liian hidas ei ehdi reagoida mattoihin. Miksi ei suulakkeen runkopidikkeen tappi kuluu liian nopeasti. Imuri ei suostunut pysymään päällä 2 vuoden ja 2 kuukauden jälkeen,1,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,negatiivinen
Imuri hajosi,"Imuri hajosi kokonaan 3 vuoden normaalin kotikäyttöön jälkeen eikä suostu enää käynnistymään. Harmittaa, kun ostaessa hinta oli lähes 300 euroa.",1,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,negatiivinen
Ihan hyvä,"Imurissa on erittäin hyvä imuteho. Imurin liikuttaminen oli helppoa paikasta toiseen. Varressa ei ole varsinaista kahvaa, mistä pitää kiinni ja siksi joutuu puristamaan putkesta. Imurin suulake ei käänny yhtään sivusuunnassa, joten imurointi on lähinnä samaan suuntaan hieromista. Palautukseen meni, vaikka imuteho oli loistava.",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,neutraali
Ei vastaa toiveita,"Olen yli 10 v. ollut tyytyväinen Electrolux ultraone pölyimureihin. Erityisesti suulake on ollut hyvin kulkeva ja imuteho hyvä.Nyt nopealla päätöksellä valitsin PD82-4MG mallin, joka tuotti pettymyksen. Suulake kulkee lattialla jäykästi, imutehokaan ei tunnu riittävän hyvälle. Varret muoviset, huonosti lukittuvat. En usko painonäppäinten kovin kauaa kestävän. Aiemmassa imurissa hyvät metalliset varret. Tosin siitäkin muoviosat rikkoutuivat. Harmi, että varsien paksuutta muutettu, muutoin olisin tyytyväisenä käyttänyt aiemman imurin varsia ja suulaketta tässä uudessä imurissa.Onkohan ultraonen valmistus lopetettu? Joissain kaupoissa sitä näyttää vielä olevan myynnissä, mutta Electroluxin nettisivuilta en löytänyt",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,neutraali
"1,5v. kesti ja imuroitu n.20kertaa.","Imuri ei toimi enää. Jos imuroit normaalisti mitä vaan, niin varoitusvalo syttyy(S-Bag, joka kertoo ilmanvirtaustason eli pölypussin täyttötason) ja imuri sammuu. Ei pysty imuroimaan. Yritetty vaihtaa suodattimia ja pölypusseja jne. Täytyy viedä korjaukseen/takuuseen. Siis sama homma kuin edellisessä arvostelussa.",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,neutraali
"Ei paras, mutta hyvä","Puolen vuoden käytön jälkeen takuukorjaukseen. Takuun umpeuduttua sama vika nyt parin vuoden ikäisenä. sammuu lämpimänä heti, kun alka imuroimaan, luulee, että pussi täysi. Uusi pölypussi ja puhtaat suodattimet ei auta.Hiljainen ja mukava muuten.",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,neutraali
"Hyvä ja laadukas, välillä jopa liian tehokas","Hoitaa hyvin hommansa ja oli varsinkin alennuksessa oikein rahan arvoinen, mutta kotonani oleva muovimatto tarrautuu imuriin välillä niinkin kovaa että reunoista meinaa lähteä irti",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,neutraali
Kummallinen jumittaja,"Laminaatilla ja vastaavilla pinnoilla menee hyvin,sekä pitkäkarvaisemmilla matoilla.Mutta kun sileä nukkamatto tulee eteen niin se on siinä.Tehojen puolesta imisi sisään vaikka koko maton mutta kun ei reiäistä mahdu niin jumii mattoon kiinni.Roskat sen sijaan jättää pyörimään maton päälle eikä ime niitä minnekkään.Säätöjä on tehty,juuri testaisin kaiken mahdollisen.14 vuotta vanha Miele pesi tämän mennen tullen.Siitä hajosi vaan virtanappi.Nyt haen sen varastosta ja käytän teippiä nappiin ja tämä laite lentää vaikka roskiin.Typerä ja huono ostos.Kannattaa panostaa imurin laatuun enemmän.Tämä on täyttä roskaa.",1,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=2,fi,negatiivinen
Äänetön seuraaja,"Tämä imuri jatkaa Elektroluxin ennestään tutulla linjalla. Selkeä, ei liikaa vipuja tai painikkeita. Ääni on tosi hiljainen, ellei tarvitse kovimpia tehoja. Edellinen vastaava imuri kesti meillä yli 10 vuotta, kunnes sortui letkun katkeamiseen. Suodattimien tehokkuus lupaa hyvää. Varsinainen moitteeni tulee siitä, että käyttöohje on kutistettu pelkäksi piirrossarjaksi. Monet kysymykset jäävät näin arvoituksiksi, eikä valmistajan asiakaspalveluun mene mielellään jonottelemaan. Tarjolla olevat lisäsuulakkeet voisi esitellä paremmin.",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=3,fi,neutraali
Vähän huono imuri,"Ei luista matolla hyvin. No voi, että! Mitä kirjotan...",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=3,fi,neutraali
Lievä pettymys,"Tämä ei minkään värinen imuri on todellakin hiljainen, lähes äänetön. Mutta en ehkä mainostaisi, että sillä voi imuroida toisia häiritsemättä, koska kaikki muut osat pitävät ihan normaalin kovaa ääntä, joten ei sillä yöllä kyllä imuroida. Tehokas on ja hyvä imuri, mutta ei todellakaan mikään äänetön. Smart asento vaatii käyttäjältä kärsivällisyyttä, koska teho muuttuu miten sattuu, kun imuria käyttää, oli matto tai ei.",3,https://www.verkkokauppa.com/fi/product/575827/Electrolux-Pure-D8-2-PD82-4MG-polynimuri/reviews?page=3,fi,neutraali
Mökkitelkkarina menettelee,"TV on ihan OK, mutta reagoit todella hitaasti kaikkiin komentoihin. Paketti saatiin helposti toimimaan ja Netflixit sun muut pelaavat. Kuvan laatu on riittävä mökille, mutta mikään hifi elämys tämä ei ole. Joku 200€ + on tälle tuotteelle sopiva hinta.",3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=1,fi,neutraali
Ok mökille,Mökki telkkariksi ok mutta todella hidas käyttöjärjestelmä,2,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=1,fi,negatiivinen
Procaster,Hyvä hinta laatu suhde. Välillä vähän hitaasti reagoi muuten loistava telkkari.,3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=1,fi,neutraali
"Procaster 43""",Hyvä kuvanlaatu. Ääni voisi olla parempi. Hyvä perus valikko ja selkeä käyttää.Huonoa: avautuu hitaasti ja muutenkin toimii viiveellä.Kakkostelkkariksi ok.,3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=1,fi,neutraali
arvostelu,kirkas kuva. vähän hidas vastaanotto kaukkarista. hinta hyvä.,3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=2,fi,neutraali
Hyvä mökkitelevisio,"Hyvä hinta-laatusuhde. Reagoi hitaasti ja rajoittunut katselusuunta, mutta ok mökkikäyttöön. Kotiin en ostaisi jokapäiväiseen käyttöön.",3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=2,fi,neutraali
Kohtalainen,"Kuvalaatu on hyvä, mutta siihen hyvät puolet jäävät. TV pitää sirisevää ääntä ollessaan kytkettynä verkkovirtaan, mikä voi olla häiritsevää. Jos laite ei ole jatkuvasti kytkettynä, kylmäkäynnistys kestää pitkään, ja käyttöliittymässä sekä kanavien vaihdossa esiintyy viivettä. Lisäksi pienikin häiriö antennikaapelissa saa TV:n siirtymään automaattisesti Android TV -valikkoon, mikä tekee katselukokemuksesta epävarman.",2,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=3,fi,negatiivinen
Halpa ja lähes hyvä,"Tämä on nyt ollut käytössä kakkosasunnossa 7 kk.Kuva on siedettävä, kun katsoo suoraan edestä eikä liian kaukaa elokuvatilassa. Äänet toimivat luotettavasti bluetooth-kaiuttimen kautta, omat kaiuttimet toistavat puheen ja eipä paljon muuta.Suurin ongelma on todella hidas ja itsekseen boottaileva käyttöliittymä. Olen asentanut kuusi sovellusta, ja silti TV:tä käynnistäessä LiveTV-valinnasta live-tv:n näkymiseen voi mennä kymmeniä sekunteja. Ja sen jälkeen kanavanvaihto ei toimi, vaan jos yrittää vaihtaa kanavaa niin tv palaa siihen Androidin kotinäkymään. Ja tämä tapahtuu tv:n täyden käynnistämisen jälkeen, eli muistin pitäisi olla tyhjä ja suorituskyvyn hyvä.Vastaavaa vikaa ei ole pari vuotta vanhemmassa, vastaavassa 65"" Procasterissa. Todella raivostuttavaa, toki katson televisiota aika vähän joten ei nyt niin paljon haittaa.",3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=3,fi,neutraali
huh huh,"Palautukseen meni. Tässä tapauksessa oli varmaan oikeasti yksilössä vikaa, niin tahmeaa oli meno ja ""player error:undefined"" yle areenan ja ruutu+:n käytössä.  Kyllä, uusimmat softat oli ja tehdasasetukset uusiksi ongelmien selvittämiseksi yms...Muussa tapauksessa osanotto kaikille laitteen omistajille.",2,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=3,fi,negatiivinen
Hintansa veroinen,Välissä hidastelee ja wifi-pätkii vaikka kaikki muut laitteet toimii samassa huoneessa. Palautin tehdasasetukset. Saa nähdä auttoiko asiaan.,3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=3,fi,neutraali
Hintansa mukainen peruslaite,"Halpa hinta näkyy valjussa kuvanlaadussa ja Androidin tuskaisen hitaassa käytössä, mutta vertailukohta onkin melkein 15 kertaa kalliimpaan laitteeseen. Hitaus tarkoittaa sitä, että TV-katselusta Android-puolelle siirtyminen kestää 10 sekuntia, mikä tuntuu käytössä pahemmalta kuin tekstistä luettuna. Ehkä 200€ hintaan tässä on riittävästi laitetta.",3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=3,fi,neutraali
Kuvanlaatu hyvä,Ihan ok perus telkku. Tosin aika hidas tottelemaan kaukosäädintä.. mistähän johtuneen?,3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=3,fi,neutraali
Hinta-laatusuhde kohdallaan kun sai tarjoushintaan,"Hankin television tarjouksesta (199,-). Hinta-laatusuhteeltaan hyvä. Edullisen paneelin ""ominaisuudet"" tyypilliset: värit keskinkertaiset, katselukulma kapea. Laitteessa on rutkasti ominaisuuksia ja kattava valikoima sovelluksia. Käyttömukavuus kohtalainen (käynnistys vaatii kärsivällisyyttä, siirtyminen toiminnasta toiseen ajoittain hidasta).",3,https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=4,fi,neutraali
