otsikko,teksti,tahdet,url,kieli,tunne
Diat näkyvät negatiiveina!,"Mitä teen väärin? Syötän dian laitteeseen ja sen näkyy negatiivina! Paljaalla silmällä katsoen ne ovat ihan tavallisen värisiä. Jos tämä ei kohta selviä, vien laitteen takaisin.",1,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,negatiivinen
Syöttölaite huono,"Diojen syöttölaite on liian ahdas skannattaville dioilleni tai toistenpäin ajateltuna skannattavien diojeni kehykset ovat liian paksuja syöttölaitteelle. Tästä johtuen diojen syöttö on vaivalloista ja vaatii vähän voimaa, joten heppoinen ""salpa"" sitten katkesikin noin 1300 dian jälkeen. Syöttö toki onnistuu edelleenkin ja skannatut kuvat ovat riittävän hyvälaatuisia minulle. Ihan kohtuullinen laite hintaansa nähden.",3,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,neutraali
Rollei digitoi,"Ok tuote, joskus jäänyt jumiin mutta siitä selviää, kun ottaa virrat pois. Yli 3000 kuvaa digitoitu.",4,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,positiivinen
Tomiva tuote!,"Harrastajakäyttöön sopiva laite, parantamisen varaakin on: laitteen menun suomenkielinen käännös on naurettavan tökerö, filmin/dianpidikkeet on vähän heppoiset, laitteen näyttö saisi olla suurempi/tarkempi, tai sitten mahdollisuus muokata kuvanskannauksen asetuksia parempaan näyttöön/laitteeseen kytkettynä. Skannauksen resoluutio lienee useimmille harrastajille riittävä.",3,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,neutraali
Nopea negavuoren selättäjä,"Omistan ison röykkiön vanhoja negatiiveja, joten erityisesti negojen ja diojen skannaukseen tarkoitetun laitteen hankinta oli perusteltua. Käyttöohje ei ollut kovin valaiseva, eivätkä laitteen valikot kovin käyttäjäystävälliset. Myös negatiivin syöttäminen oli aluksi kankeaa. Kunhan rutiinit tulivat tutuiksi, toiminnot sujuivat vähitellen yhä sujuvammin, ja vehje nieli negatiivivuorta todella nopeasti. Olen kaiken kaikkiaan ollut todella tyytyväinen hankintaan.",4,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,positiivinen
Nega-skanneri,"Toimii kohtalaisen hyvin, tarkkuus voisi olla hieman parempi, mutta kyllä tämäkin riittää. Säädöt laitteessa aika vähäiset, mutta nekin kyllä riittävät. Helppo käyttää, ei tarvinnut lukea käyttöohjeita. Olen skannannut noin tuhat negaa,  vielä noin viisituhatta jäljellä.",4,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,positiivinen
Filmit tietokoneelle,"Laite toimii, siirsin noin 300 kuvaa tietokoneelle.",3,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,neutraali
Historialliset kuvat talteen,Toimiva peli. Kyllä tällä Rolleilla kelpaa digitoida vanhat muistot talteen. Laatu riittää hyvin kotikäyttäjän tarpeisiin.,4,https://www.verkkokauppa.com/fi/product/445865/Rollei-DF-S-310-SE-diakuva-ja-valokuvafilmiskanneri/reviews?page=2,fi,positiivinen
Pätevä pelihiiri pienellä varauksella,"Tarkka ja edelliseen Logitechiin verrattuna keveä hiiri. Nappeja saisi olla yksi lisää peukalolle, mutta ei suuri puute. Ylin peukalonappi ehkä hieman liian korkealla, mutta kyllä tuon on oppinut.iCue softan ja nappien ohjelmoinnin osalta vähän keskinkertaisen oloinen. Ensinnäkin softa ajoittain kaatuu muistivuotoon jonka huomaa viimeistään kun muut softat alkaa randomilla kaatuilemaan. Nappien ohjelmointi ihan ok mutta vaikka tuossa on ns. HW profiilit niin niiden toiminta vaatii tuon iCue softan eli ilman sitä vaihtaa joillekin defaulteille. Tai sitten en vaan osa tuota käyttää...",4,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,positiivinen
Temppuileva hiiri,"Sopii hyvin käyteen mutta paljon yhdistämisongelmia. Uusin firmware asennettu mutta siitä huolimatta hiiri menee välillä mykäksi ja sitä joutuu nollaamaan, lataamaan eri paikasta jne. jotta hiiri herää taas.",2,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
Pieni pettymys,"Rullan kanssa itsellä ei kerennyt tulla ongelmia, mut vasen liipaisin outo 1-2mm tyhjä liike ennen kuin kytkin naksahti, tuntu että liipaisin oli jäänyt jotenkin koholle jonka saisi painamalla takaisin mutta ei auttanut. Muutenkin tuntu hiiren pohjan osalta et reunat oli korkeamalla kuin itse liukupinnat, matolla kun hiirtä liikutti niin kohina kävi. palautukseen meni ja tilalle asus rog hiiri",3,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,neutraali
Rulla ongelmia,Rulla lopetti toimintansa joten purin osiin koko hiiren. Rullan tappi on todella ohut joka kiinnittyy potentiometriin toiselta laidalta ja toinen pää tapista makaa kytkimen päällä. Muutama virheasennossa rullan painallus katkaisee tapin potentiometrin puolelta rullasta.,1,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
Hyvä konsepti pilattu surkealla laadulla,"Hiiri istuu omaan keskikokoiseen käteeni erinomaisesti. Vaihto langattoman ja langallisen tilan välillä sujuu käden käänteessä. Langattomassa tilassa voi käyttää mukana seuraavaa RF-donglea tai ihan standardia Bluetooth-yhteyttä, jos sellainen koneesta löytyy. Hyvin tuettu Corsairin omassa iCUE-ohjelmassa.Harmi vaan että tämän kaiken pilaavat laatuongelmat, jotka muidenkin arvosteluiden perusteella tuntuvat keskittyvät tuohon vieritysrullaan. Itselläni rulla lopetti toimintansa alkamalla pyöriä tyhjää ilman mitään vieritysefektiä ruudulla noin 8 kk ostopäivästä. Onneksi takuu on 24 kk, sillä epäilen vahvasti, ettei tämä jää viimeiseksi takuuvaihdoksi tästä syystä...",3,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,neutraali
Heikkoa laatua,"Langattomana välillä unohtaa yhteyden vastaanottimeen ja lisäpainikkeet vähän hassuissa paikoissa, mutta muuten erinomainen hiiri, kunnes rulla väistämättä hajoaa jossain vaiheessa.Harmittaa, etten ostaessa tiennyt Corsairin laatuongelmista.",2,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
rulla rikki taas,Ensimmäisen hiiren rulla lopetti toimimisen noin 5 kk käytön jälkeen. Pyörii mukavasti muttei rullaa ruudulla. Vaihdoin toiseen samanlaiseen takuussa ja nyt tämä uusi hiiri teki saman tempun vain 2 kuukautta vaihdon jälkeen.Internetin perusteella näyttäis olevan  corsairin laatuongelma ja johtuu liian heikosta muovitapista rullassa. Tuon vois itse korjata laittamalla tapin tilalle naulan tms. mutta ei passaa takuu aikana säätämään ku menee takuu.Tämä on minulle viimeinen corsair hiiri ja kokeilen vaihtaa tuon takuussa jonkin paremman valmistajan hiireen.,1,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
rulla ja molemmat mouse buttonit vuoden jälkeen mäsänä,vuoden mulla ollut tämä hiiri ja middle mouse buttonin clicki ei toimi ja molemmat mouse buttonit tuplaklikkaa joka painalluksella,1,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
Vikoja riittää,"Kädessä hyvän tuntuinen keskivertoa isompi hiiri, mutta vikoja on liikaa. Hiiren rulla hajoaa herkästi, jos sitä painaa hiemankin liian kovaa. Langaton vastaanotin unohtaa paritetun hiiren parin viikon välein. Hiiren ylempi painike ei rekisteröi sen pohjassa pitämistä (joissain peleissä ei toimi lainkaan). Hiiren sovellus Icue vie koneelta todella paljon tehoja muihin samankaltaisiin sovelluksiin verrattuna. Todella rasittava käytössä, kun siinä lmenee uusi vika kerran viikossa.",2,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
Kelvoton,"Rulla painui ensimmäisestä hiiressä hiiren sisään, takuusta uusi ja siinä on muutaman kuukauden sisällä rulla rikki.Pitkä viive jos vaihtaa langattomaan tilaan latauksesta.Ostin hiiren ihan vain että olisi nappeja joita käyttää, mutta lopuksi vain kahdekan niistä on käytössä normaalin viiden sijaan. Nappien ohjelmointi vaatii surkean ohjelman päälläoloa, joka kaatuilee,jäätyilee ja tukkii koko koneen. Kaksi napeista on ollut käyttämättömänä, kun niitä ei saa ollenkaan käyttöön, koska ne on ohjelmoitu profiilein vaihtoon.Tarkkuus on ok, muuten toiminut ok. Mukavan tuntoinen kädessä.Mutta kun hiiri on muuten niin kelvoton niin sillä ei ole merkitystä.",1,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,negatiivinen
ihan hyvä,"Hyvä vasteaika myös langattomana, se lataa ja voi käyttää USB kaapelia samaan aikaan.Hyvä koko, aika iso mutta tykkään siitä.",5,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,positiivinen
Todella hyvä.,"Todella mukava kädessä, painikkeita riittävästi ja helposti makrotettavissa. Akkukesto on todella hyvä myös ledien kanssa slipstream-yhteyttä käyttäessä, ja akku latautuu nopeasti. Painoa saisi olla karvan verran enemmän.",5,https://www.verkkokauppa.com/fi/product/554173/Corsair-IronClaw-RGB-Wireless-langaton-pelihiiri-musta/reviews?page=1,fi,positiivinen
Raspberry Pi muovikotelo,"3D printattu, kokoa-se-itse laatikko raspi 3:lle. Vaikutti ensin hyvältä jutulta mutta kun kasasin laatikon ja laitoin viimeistä päätyä kiinni, heikko pleksi murtui ja pääty jäi siis ilman ""suojaa"". Teippasin laatikon kasaan. Tuotteessa ei ollut myöskään ohjetta kokoamiseksi vaan oli pääteltävä itse, Ajattelin että ei tässä voi mennä pieleen mutta meni kuin menikin ja heikko pleksi halkesi.",1,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Kannattaa katsoa toista vaihtoehtoa,"Ostin kun oli hyllyssä ainoa vaihtoehto Pi 3lle. USB reikä ei osu kohdalleen, ja kuten monessa aikaisemmassa todettu hajoaa helposti. Itsellä vanhemmpi rikkinäinen kotelo mistä otin päädyn joka osui vähän paremmin usb liittimien kohdalle.Jos saa ehjänä koottua, niin toimii suojana kunhan ei tarvi pidellä.",1,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
"Hajoaa helposti, pussissa väärät osat","Pussissa oli kaksi toisen puolen sivulevyä, jolloin piirilevy ei mahdu laatikkoon ollenkaan. Osat myös hajoaa helposti käsiteltäessä. Valmistajan sivullakaan ei ole mitään kasausohjetta. Eli täys rimpula.Pirkkalan Verkkokauppa ei jostain syystä pidä hyllytavarana parempaa tummanharmaata laatikkoa ollenkaan, vaan näitä rimpuloita ainoastaan. Pitäis kuulemma tilata erikseen?!",1,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Hutera,"Ei kestänyt käytössä viikkoa kauempaa, muoviosa hajosi. Ostin tämän koska Sense hat mahtuu koteloon, mutta selvisi että lämpötila näyttää väärin, koska sense hat on prosessorin vieressä. En suosittele",2,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Erittäin herkkä,"Kotelo täyttää kaikki odotukset, mutta tarvii olla tietoinen siitä, että kotelo on aivan hillittömän herkkä.Ei tällaisesta kotelosta kukaan odota mikään huomattava kestävyys, mutta tässä tilanteessa kestävyyttä taatusti huomaa, koska kestävyys on niin huono. Rakentaessa koteloa, se meni minulle rikki kahdessa kohdassa.",2,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
sälää,"Helppo koota mutta ikävä kyllä pysyi kasassa sangen kehnosti. Heikkolaatuisesta muovista tehty, koteloa kasassa pitävät kiinnitysnipukat olivat tosi herkkiä katkeilemaan, vaikkei tullut todellakaan käsiteltyä mitenkään kovakouraisesti. Suosittelen ""virallista"" Raspberry Pi-koteloa, joka on huomattavasti laadukkaampi ja samanhintainen.",1,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Ohjeet saksaksi,"Hyvä tuote, mutta uskon että oikea hinta tälle on enintaan 10 euroa. Muutama palaa pleksia, jotka kannattaa kasata itse. Paloilla on suojakalvo, muista poista sen ensinksi! Aika hyvät ja tarkkaat ohjeet, mutta vain SAKSAKSI, onneksi google translate on auttanut. Tämä on hyvä kotelo Raspberry Pi:n tutustumis ajaalle, ei sen enempää.",4,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,positiivinen
Raspberry Pi muovikotelo,Helposti kasattava kotelo Raspille. Ei mee pölyt piirilevylle.,4,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,positiivinen
Edullinen Raspberry kotelo,"Tuotetta kootessa huomaa sen edullisuuden, eli on jokseenkin hutera kasaamisen jälkeenkin. Toimii kuitenkin käytössä etenkin jos ei Raspberryä hirveästi liikuttele. Ehkä valitsisin jonkun toisen kotelon jos ostaisin toisen Raspberryn.",3,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,neutraali
Toimii!,"Läpinäkyvä kotelo sopii hyvin Pi3 B:lle. Asennus sujui ongelmitta.Olin aluksi vähän skeptinen, hajoaisiko muovipalasista koostuva kotelo heti käsiin, niin kuin muutama arvostelija oli kirjoittanut. Mikään muovipala ei hajonnut, piti vain tarkasti ja varoen asentaa muovipalat toisiinsa. Minulle kävi asennuksen aikana pieni moka: Asensin kaikki muut muovipalaset toisiinsa, paitsi kotelon ylimmän osan, luukun/kannen. Sitten piti muutama reuna-pala poistaa ja asentaa kansi, jonka jälkeen reuna-palat sai liitettyä.PS. Nuo muovi-palaset eivät hajoa/katkea, jos et hätäile. Mieti tarkkaan, miten päin ja missä järjestyksessä palaset olisi hyvä koota",5,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,positiivinen
Kirkas ja tyylikäs mutta herkkä rikkoutumaan,"Tyylikäs kotelo mutta meteriaali on turhan herkkä menemään rikki vähän isommasta kolhusta. Etupäässä tämä koskee kotelon pieniä ""koukkuja"". Johtuu osittain myös osien suunnittelusta ja kokoamistyylistä. Paketin mukana tuli jotkut ohjeet joista olisi ehkä saanut käsityksen siitä miten kotelo kasataan ...Suosittelen siinä tapauksessa jos kotelon on tarkotus pysyä jossakin näkyvillä pöydällä ja sitä ei ole tarkoitus siirrellä. Varjeltava kolhuilta. Luovuin käytöstä erään lisäosan takia.",3,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,neutraali
Palapelien ystävälle,"Jos tykkää palapeleistä, niin loistovalinta. Muuten ottaa päähän vaan. Paketin mukana tulee kokoamisohje, joka on saksaksi eikä ohjeen kuvistakaan ole mitään hyötyä, sillä ne ovat mustavalkoisia ja todella himmeitä. Kootessa sitten iloisesti alkoi paloja lennellä sinne sun tänne ja halkesi useampi pidike. Lopulta pelottaa nyt, että koko kone on nyt hajalla.",1,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Puutteellinen tuote,Paketissa väärät osat. Muutenkin täysi lelu. rojua.,1,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Vaikea kasata,"Ajattelin tämän olevan avattava kotelo, johon Rasbperryn olisi voinut upottaa. Kotelo pitikin kasata itse, joka osoittautui hankalaksi tehtäväksi ja pidikkeet menivätkin helposti rikki.",2,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Hajoaa käsiin,Kotelon materiaali ei kestä pienintäkään kolhua. Meni heti hajalle. Muuten kyllä kotelo olisi hyvin tehty.,2,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,negatiivinen
Hienosti päivitetty kotelo,"Kotelo on paljon miellyttävämpi käyttää kuin Pi 1 Model B:n kotelo: tuntuma on laadukkaampi sekä tietokoneen sijoittaminen koteloon käy paljon ketterämmin. Ilmanvaihtoa on myös parannettu, tämä kotelo ei ole enää läheskään niin umpinainen mitä tuo Pi 1 Model B:n vastaava. Kotelo on myös nopea avata muistikortin metsästystä varten, kannattaa siis ajatuksen kanssa asettaa muistikorttia tässä kotelossa olevaan koneeseen... Kokemuksesta voin sanoa, että kolmas kerta toden sanoi. =)",5,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,positiivinen
helppo kotelo raspi 2:lle,"Laitteen asennus koteloon ilman työkaluja vei noin minuutin. Jos on kiinnostunut hankkimaan lisäkortteja, niin tässä on paikka myös sellaiselle, jos siinä ei ole ylimääräisiä liitäntöjä reunoissa.Saattoi olla yksilövika, mutta jouduin poistamaan noin 0,5 mm muovia microSD-kortin liitännän kohdalta - kortin sai kyllä paikoilleen, mutta pois otettaessa se jäi kotelon liian korkean reunuksen taakse jumiin.Raspin ledit näkyy tästä hyvin, eli ei tarvitse arvuutella mitä tapahtuu koneen sisuksissa.",5,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,positiivinen
Tarkkaa työtä,"Ei mitään erikoisia ominaisuuksia kuten siiliä, mutta toimiva suoja, tarkasti tehty, mukava käsitellä. Kumijalat ovat hyvät, mutta laitos on silti niin kevyt, että mm. HDMI-johto pystyy vääntämään laatikon kallelleen.",4,https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1,fi,positiivinen
